TimeInterval,GantryID,小客車,小貨車,大客車,大貨車,聯結車,direction,小客車速度,小貨車速度,大客車速度,大貨車速度,聯結車速度
154,1774,102,35,2,19,12,1,108,108,54,97,93
154,1802,122,47,3,17,8,1,104,104,97,90,93
154,1839,130,44,1,9,8,1,104,100,93,82,90
154,1906,141,62,4,17,8,1,257,247,90,158,154
154,1960,109,42,2,25,21,1,104,100,100,93,86
154,2011,148,56,2,27,19,1,100,100,91,90,90
154,2089,147,66,4,19,30,1,104,104,93,93,90
154,2156,118,52,3,25,38,1,104,104,93,90,82
154,2249,95,50,2,20,43,1,100,100,93,90,82
154,2322,108,42,3,26,36,1,108,104,97,93,93
154,2394,79,39,3,29,38,1,104,104,93,93,90
154,2425,81,38,5,26,36,1,108,104,93,93,86
154,2472,100,48,1,24,30,1,104,102,82,90,86
154,2514,109,39,2,21,31,1,108,108,88,90,86
154,2603,95,36,0,24,22,1,104,100,0,93,91
154,2674,108,37,1,25,30,1,108,100,100,90,90
154,2714,82,35,1,20,36,1,108,104,79,95,88
154,2827,112,44,3,18,36,1,108,99,93,93,86
154,2866,107,42,4,24,41,1,108,100,84,90,86
154,2930,96,39,1,17,33,1,104,100,93,90,86
154,3019,79,40,0,21,29,1,32,32,0,28,32
154,3083,118,40,1,15,24,1,79,77,68,61,61
154,3126,143,42,4,17,31,1,176,93,90,163,154
154,3185,147,56,2,23,35,1,93,93,91,86,79
154,3227,125,53,3,30,39,1,100,100,90,90,86
154,3252,119,40,1,24,33,1,100,99,90,88,86
154,3286,120,45,2,19,45,1,97,93,81,82,82
154,3366,171,61,0,22,43,1,97,97,0,90,86
154,3398,174,59,2,17,37,1,97,93,90,86,82
154,3460,134,58,2,25,40,1,93,93,86,86,82
154,3535,143,67,2,20,29,1,93,93,86,86,82
154,3561,137,67,2,16,27,1,93,93,86,84,86
154,3590,139,58,3,25,31,1,187,93,161,165,82
154,3640,148,66,4,22,46,1,97,93,90,84,86
154,3676,132,68,5,21,42,1,97,93,79,82,82
154,3686,7,5,0,5,20,1,86,79,0,79,79
155,5,52,18,2,2,0,1,90,90,86,84,0
155,17,68,27,1,4,1,1,90,86,93,84,75
155,29,85,37,1,5,3,1,93,86,90,82,75
155,61,142,52,2,9,4,1,90,86,90,82,77
155,99,174,52,2,14,13,1,254,235,79,223,134
155,147,136,35,5,18,19,1,90,86,82,86,75
155,153,87,33,1,13,22,1,64,64,46,61,57
155,182,98,43,0,13,28,1,63,64,0,64,61
155,248,163,82,1,14,25,1,86,82,90,86,82
155,264,196,81,6,27,21,1,90,90,86,82,82
155,293,165,53,6,12,6,1,90,90,82,82,73
155,339,409,155,9,24,23,1,172,168,147,73,72
155,376,165,69,7,26,23,1,75,75,64,61,57
155,413,134,44,4,29,22,1,93,90,81,82,81
155,467,135,57,1,41,20,1,97,90,93,86,79
155,492,128,65,5,36,18,1,93,86,90,86,75
155,511,190,62,5,33,15,1,235,226,82,194,147
155,532,234,86,11,39,23,1,82,82,85,78,78
155,557,122,58,3,31,18,1,90,86,82,79,79
155,578,146,56,6,36,19,1,172,168,160,79,79
155,633,120,41,5,26,18,1,93,90,86,82,75
155,664,126,38,4,23,22,1,97,93,97,82,84
155,681,80,29,3,16,13,1,93,90,90,82,82
155,699,93,52,1,36,15,1,93,93,97,90,86
155,750,154,54,1,24,13,1,97,93,82,86,86
155,880,178,53,6,20,13,1,93,90,86,86,86
155,928,119,48,5,18,17,1,97,93,90,90,86
155,950,118,40,2,21,15,1,97,90,86,90,82
155,980,196,72,4,40,26,1,240,240,169,222,228
155,1045,107,32,2,14,8,1,104,97,91,90,90
155,1123,109,41,3,12,12,1,100,100,90,93,88
155,1292,108,30,5,22,12,1,100,100,93,86,82
155,1389,125,34,4,25,7,1,100,97,93,86,93
155,1465,140,44,5,15,10,1,100,97,86,90,82
155,1572,136,48,3,24,7,1,100,97,97,88,90
155,1621,126,47,4,18,8,1,195,187,93,169,90
155,1664,126,39,7,13,6,1,36,36,36,36,36
155,1699,104,45,4,9,1,1,46,50,36,36,36
155,1774,86,41,1,9,7,1,108,104,97,86,90
155,1802,110,41,2,14,10,1,108,104,99,95,86
155,1839,128,49,3,20,8,1,104,104,97,86,88
155,1906,150,71,2,19,19,1,254,243,95,158,165
155,1960,139,60,4,28,37,1,100,100,93,86,86
155,2011,128,46,1,28,22,1,100,100,90,90,82
155,2089,135,52,1,31,25,1,104,100,93,93,90
155,2156,126,54,7,23,33,1,104,104,93,86,90
155,2249,119,49,4,20,41,1,100,100,91,86,82
155,2322,107,43,3,24,40,1,108,100,90,90,86
155,2394,109,44,3,20,37,1,104,100,93,88,86
155,2425,88,30,5,25,37,1,108,104,97,93,93
155,2472,96,33,3,29,34,1,106,100,90,90,82
155,2514,93,42,2,22,27,1,108,104,99,93,86
155,2603,91,37,1,20,31,1,108,104,97,90,86
155,2674,112,38,0,24,34,1,104,102,0,93,90
155,2714,102,25,2,18,28,1,108,104,102,90,90
155,2827,107,37,2,17,32,1,108,100,108,90,90
155,2866,89,44,4,24,30,1,108,104,28,90,90
155,2930,115,42,3,22,26,1,108,100,100,90,90
155,3019,99,43,3,21,27,1,32,32,36,32,36
155,3083,108,39,1,20,23,1,79,79,68,64,64
155,3126,121,42,2,16,26,1,174,183,86,165,156
155,3185,156,64,1,20,30,1,93,93,90,90,81
155,3227,125,70,0,21,36,1,100,100,0,90,82
155,3252,103,52,2,27,40,1,100,97,88,90,82
155,3286,133,54,1,19,38,1,97,93,82,82,82
155,3366,159,68,3,27,53,1,97,97,93,90,86
155,3398,169,61,5,23,47,1,93,93,82,86,82
155,3460,173,64,2,28,42,1,93,93,86,84,82
155,3535,168,60,3,13,33,1,93,93,90,90,79
155,3561,157,63,1,21,34,1,90,90,72,82,81
155,3590,124,61,2,15,34,1,186,90,93,82,86
155,3640,128,61,2,19,40,1,97,97,77,86,86
155,3676,146,59,2,22,43,1,95,82,73,79,79
155,3686,8,3,0,0,14,1,91,86,0,0,77
156,5,48,17,2,0,0,1,93,82,75,0,0
156,17,66,22,2,0,0,1,93,86,73,0,0
156,29,93,30,3,6,0,1,90,88,86,84,0
156,61,115,55,1,6,14,1,90,86,75,82,70
156,99,135,55,1,5,7,1,260,245,90,138,144
156,147,110,38,1,11,13,1,90,93,97,82,82
156,153,101,46,1,18,17,1,75,73,68,72,64
156,182,107,36,0,12,20,1,64,64,0,64,64
156,248,202,67,4,13,21,1,90,86,86,82,86
156,264,191,58,11,11,27,1,93,90,86,86,82
156,293,131,62,9,16,19,1,90,90,82,84,82
156,339,369,147,4,26,18,1,176,166,157,154,68
156,376,169,48,3,15,13,1,82,82,72,61,72
156,413,180,69,8,19,21,1,91,90,84,82,82
156,467,153,75,2,25,24,1,97,93,86,86,86
156,492,135,68,1,26,24,1,93,90,86,86,86
156,511,156,71,1,32,19,1,237,226,82,154,154
156,532,209,72,3,60,23,1,93,89,89,85,84
156,557,157,40,3,39,13,1,90,84,79,82,79
156,578,139,61,2,36,23,1,176,170,84,79,79
156,633,103,34,0,25,17,1,93,90,0,82,82
156,664,145,48,3,26,20,1,93,90,82,86,86
156,681,93,44,2,21,13,1,93,90,81,82,79
156,699,103,29,1,20,13,1,100,97,93,90,86
156,750,178,56,5,18,13,1,97,97,90,86,90
156,880,169,53,1,30,20,1,93,90,72,84,86
156,928,106,37,2,25,10,1,97,97,86,86,90
156,950,102,38,4,23,15,1,97,97,86,82,79
156,980,190,64,6,24,18,1,248,176,175,238,224
156,1045,118,39,4,14,7,1,104,97,93,90,90
156,1123,115,49,3,21,6,1,100,97,97,90,82
156,1292,100,34,3,8,6,1,104,97,86,90,88
156,1389,123,33,7,17,7,1,100,97,93,82,86
156,1465,137,40,3,19,13,1,100,97,93,86,86
156,1572,156,48,5,14,16,1,100,97,97,91,86
156,1621,140,53,3,16,7,1,188,182,90,165,86
156,1664,101,37,5,8,10,1,32,32,32,32,32
156,1699,112,33,2,12,7,1,46,39,34,36,36
156,1774,90,41,1,19,7,1,108,108,10,93,93
156,1802,106,56,1,14,3,1,108,104,93,84,90
156,1839,117,45,4,11,5,1,104,104,90,86,86
156,1906,138,39,4,23,8,1,258,185,93,228,86
156,1960,150,71,3,20,39,1,104,100,93,93,86
156,2011,143,57,4,24,33,1,97,97,90,90,86
156,2089,141,49,1,28,24,1,104,104,93,90,90
156,2156,110,36,1,25,23,1,104,104,97,93,86
156,2249,114,51,5,26,32,1,104,97,93,82,90
156,2322,122,54,5,24,35,1,104,102,97,90,86
156,2394,117,40,3,17,30,1,108,104,97,97,88
156,2425,95,33,4,18,38,1,108,108,97,91,86
156,2472,118,46,4,18,30,1,100,100,93,88,88
156,2514,88,35,5,25,31,1,108,100,97,93,86
156,2603,72,36,2,23,27,1,106,102,97,90,82
156,2674,99,38,3,17,22,1,108,102,97,90,84
156,2714,95,41,1,20,24,1,108,104,82,75,77
156,2827,131,34,0,19,21,1,104,104,0,86,79
156,2866,99,28,4,14,33,1,108,108,93,90,93
156,2930,109,58,5,17,35,1,104,104,93,90,86
156,3019,89,36,2,22,37,1,36,36,23,34,36
156,3083,105,45,2,20,28,1,79,79,66,64,61
156,3126,108,61,2,25,25,1,179,197,95,168,154
156,3185,139,44,1,26,32,1,97,95,90,86,86
156,3227,131,54,3,27,39,1,97,93,93,90,90
156,3252,96,47,2,23,35,1,100,100,90,90,82
156,3286,115,55,2,20,37,1,97,97,88,86,82
156,3366,141,50,3,20,39,1,104,104,93,93,90
156,3398,158,76,4,17,40,1,90,90,93,82,82
156,3460,155,69,4,24,40,1,93,90,84,86,82
156,3535,175,56,4,15,32,1,93,93,84,82,81
156,3561,178,56,2,11,32,1,91,90,90,82,82
156,3590,150,58,2,18,37,1,199,93,88,88,82
156,3640,126,64,2,22,46,1,93,97,70,82,86
156,3676,121,62,2,25,45,1,93,93,81,82,82
156,3686,5,3,0,2,12,1,90,86,0,84,81
157,5,59,21,2,0,0,1,93,90,93,0,0
157,17,72,27,2,2,0,1,90,90,91,81,0
157,29,99,32,0,3,2,1,93,90,0,82,79
157,61,149,55,4,7,3,1,90,82,79,90,54
157,99,136,59,3,11,13,1,255,238,184,238,129
157,147,108,39,0,13,14,1,90,90,0,82,88
157,153,79,35,1,8,15,1,82,86,72,72,82
157,182,93,42,1,14,20,1,64,64,61,61,64
157,248,189,79,3,15,20,1,90,86,90,82,79
157,264,211,75,6,19,23,1,93,90,82,86,86
157,293,196,55,8,6,15,1,90,90,81,82,75
157,339,354,161,20,22,19,1,172,161,157,157,75
157,376,140,71,4,13,8,1,82,79,70,72,61
157,413,174,56,3,14,14,1,93,93,86,86,82
157,467,189,80,4,18,20,1,97,93,90,82,82
157,492,195,70,6,20,22,1,97,93,90,82,84
157,511,204,72,4,23,18,1,240,215,165,226,145
157,532,218,94,4,35,29,1,89,89,77,80,82
157,557,139,56,2,37,28,1,90,90,82,82,79
157,578,152,48,2,43,17,1,174,174,50,82,82
157,633,124,36,5,30,13,1,93,93,79,79,79
157,664,137,43,3,33,14,1,100,93,90,93,90
157,681,91,22,5,26,12,1,93,90,79,84,82
157,699,92,39,2,20,14,1,97,93,84,86,86
157,750,183,54,3,16,14,1,97,97,90,86,82
157,880,180,64,8,20,12,1,90,90,82,82,88
157,928,135,45,4,16,15,1,93,97,90,86,86
157,950,133,50,1,19,18,1,97,93,86,86,84
157,980,178,60,4,24,17,1,243,236,162,222,222
157,1045,93,31,5,15,4,1,100,100,97,97,88
157,1123,105,41,1,12,7,1,100,97,97,90,90
157,1292,111,44,3,12,7,1,104,100,90,93,82
157,1389,124,50,5,8,12,1,104,97,97,84,86
157,1465,125,39,5,24,6,1,100,97,93,86,81
157,1572,134,40,5,17,10,1,100,97,93,90,90
157,1621,97,38,4,17,12,1,186,186,93,170,84
157,1664,131,35,7,14,7,1,28,28,28,28,28
157,1699,121,28,6,12,4,1,46,46,36,36,36
157,1774,87,34,5,10,7,1,108,104,82,99,90
157,1802,102,31,2,11,9,1,108,104,93,97,90
157,1839,115,47,2,15,3,1,104,100,91,82,86
157,1906,135,60,2,13,9,1,265,247,90,233,230
157,1960,152,50,2,25,26,1,104,100,95,90,86
157,2011,158,76,6,22,39,1,100,97,90,90,86
157,2089,129,52,5,29,33,1,100,97,93,90,86
157,2156,104,43,1,25,23,1,104,104,93,93,86
157,2249,98,43,3,24,24,1,104,100,93,90,86
157,2322,122,57,5,24,27,1,104,100,97,88,86
157,2394,104,45,5,22,29,1,108,104,93,90,86
157,2425,98,43,5,14,29,1,108,104,97,93,86
157,2472,119,51,5,18,32,1,108,100,93,90,84
157,2514,115,41,7,21,25,1,104,100,90,86,86
157,2603,74,30,4,22,30,1,104,100,99,91,86
157,2674,86,40,1,31,25,1,104,100,93,93,82
157,2714,80,32,0,24,32,1,108,104,0,79,77
157,2827,99,39,2,25,37,1,108,100,102,90,82
157,2866,109,36,0,13,23,1,108,104,0,97,90
157,2930,125,43,4,23,36,1,104,100,93,86,86
157,3019,104,42,0,19,25,1,36,36,0,36,36
157,3083,121,38,4,17,28,1,79,79,68,64,61
157,3126,125,48,3,16,32,1,183,179,86,140,143
157,3185,142,66,4,20,30,1,97,97,86,86,82
157,3227,126,63,3,23,31,1,104,100,90,90,86
157,3252,80,46,4,25,36,1,104,100,45,90,86
157,3286,118,51,3,20,30,1,97,97,93,90,82
157,3366,172,77,1,21,43,1,100,97,100,93,82
157,3398,132,79,2,18,27,1,100,100,90,90,86
157,3460,146,68,2,20,44,1,90,90,79,82,75
157,3535,146,55,3,23,39,1,97,93,79,82,82
157,3561,156,56,6,22,44,1,91,93,81,86,79
157,3590,159,64,4,12,34,1,183,115,86,86,82
157,3640,133,66,2,20,51,1,97,93,86,82,82
157,3676,139,61,2,17,44,1,97,90,86,82,82
157,3686,8,4,0,5,15,1,90,88,0,79,75
158,5,57,21,4,0,0,1,86,86,86,0,0
158,17,67,26,5,1,0,1,90,90,90,68,0
158,29,87,33,0,3,0,1,93,90,0,82,0
158,61,150,47,0,8,4,1,93,86,0,73,84
158,99,159,67,3,10,4,1,258,243,167,136,134
158,147,114,48,3,14,5,1,93,90,97,84,79
158,153,94,30,0,8,10,1,90,82,0,75,79
158,182,105,53,1,13,22,1,72,72,61,64,75
158,248,183,82,5,11,20,1,82,84,86,75,82
158,264,179,71,7,19,21,1,93,90,90,82,82
158,293,178,66,5,10,9,1,90,93,82,81,75
158,339,387,140,9,24,17,1,172,165,161,161,75
158,376,166,53,5,12,21,1,86,79,72,68,54
158,413,142,68,6,13,10,1,90,90,84,82,77
158,467,154,65,5,24,13,1,93,93,90,86,82
158,492,165,76,3,26,11,1,93,90,90,90,90
158,511,201,75,5,20,15,1,233,240,90,211,157
158,532,259,91,8,39,19,1,87,85,78,78,80
158,557,166,60,4,24,15,1,86,82,82,75,82
158,578,160,67,5,38,20,1,168,168,157,156,79
158,633,106,34,1,27,18,1,97,95,90,82,77
158,664,137,44,2,27,24,1,100,93,93,86,90
158,681,79,30,1,23,13,1,93,91,97,86,86
158,699,104,33,5,29,10,1,100,97,90,90,88
158,750,179,58,8,12,15,1,97,93,90,90,86
158,880,167,56,3,16,19,1,93,90,93,84,82
158,928,133,40,3,17,14,1,97,93,90,90,86
158,950,126,39,4,22,14,1,97,93,90,86,81
158,980,180,66,4,22,17,1,249,240,154,227,230
158,1045,107,34,4,10,4,1,100,100,97,93,81
158,1123,100,40,4,18,8,1,102,93,93,88,90
158,1292,107,38,2,17,13,1,104,97,93,90,90
158,1389,116,52,3,12,7,1,104,100,90,90,86
158,1465,98,41,4,16,7,1,104,100,93,82,82
158,1572,108,46,5,20,9,1,100,100,97,84,86
158,1621,109,36,5,13,10,1,204,181,93,86,181
158,1664,142,34,2,10,10,1,25,25,25,25,25
158,1699,120,38,6,6,5,1,50,41,39,37,36
158,1774,98,43,3,19,7,1,106,97,100,93,90
158,1802,91,37,6,14,5,1,108,104,93,99,86
158,1839,109,39,2,11,6,1,104,100,95,97,86
158,1906,147,41,1,21,9,1,258,254,97,158,167
158,1960,150,62,4,23,21,1,104,100,99,90,90
158,2011,151,47,3,28,24,1,104,104,90,90,86
158,2089,165,65,3,25,38,1,104,104,97,90,86
158,2156,101,45,6,21,26,1,104,104,95,90,86
158,2249,95,37,0,28,19,1,104,100,0,91,86
158,2322,110,40,2,27,22,1,108,104,95,90,90
158,2394,122,47,1,28,18,1,97,97,93,93,86
158,2425,107,39,4,21,29,1,108,104,93,90,86
158,2472,106,51,6,17,31,1,104,100,93,90,86
158,2514,99,48,5,15,38,1,108,100,93,90,86
158,2603,91,37,5,19,28,1,104,100,90,93,86
158,2674,86,33,5,19,37,1,104,100,93,86,86
158,2714,71,39,1,23,23,1,108,100,93,90,82
158,2827,79,38,2,19,22,1,104,97,50,93,84
158,2866,82,37,1,24,32,1,111,108,97,97,86
158,2930,131,54,5,17,17,1,104,102,97,90,90
158,3019,96,47,4,18,30,1,32,32,32,32,36
158,3083,111,41,2,17,23,1,82,79,64,64,61
158,3126,114,48,3,16,31,1,188,183,100,158,161
158,3185,139,41,2,17,37,1,97,97,84,90,82
158,3227,134,49,4,20,38,1,100,100,90,91,90
158,3252,112,52,2,23,34,1,104,100,93,90,84
158,3286,108,42,4,23,37,1,100,93,93,90,86
158,3366,116,59,7,22,53,1,104,100,97,93,90
158,3398,160,70,4,20,37,1,97,93,91,86,79
158,3460,175,81,2,23,33,1,90,90,86,79,82
158,3535,175,72,2,21,42,1,90,86,81,79,77
158,3561,152,56,0,22,35,1,90,90,0,79,75
158,3590,138,63,2,17,48,1,186,187,88,86,86
158,3640,150,60,7,13,45,1,97,99,90,86,86
158,3676,156,60,6,15,49,1,97,93,86,86,82
158,3686,10,6,1,1,16,1,90,86,75,79,79
159,5,55,18,6,1,0,1,90,86,95,3,0
159,17,74,22,6,0,1,1,90,84,91,0,79
159,29,79,22,9,4,0,1,93,93,90,75,0
159,61,135,47,5,7,7,1,93,90,90,68,75
159,99,155,54,0,8,13,1,259,245,0,140,134
159,147,124,51,0,11,10,1,90,90,0,82,82
159,153,79,35,0,14,11,1,86,82,0,82,75
159,182,95,35,0,10,9,1,79,75,0,75,72
159,248,181,73,1,12,10,1,90,86,79,90,81
159,264,200,74,10,16,19,1,90,90,86,86,82
159,293,175,63,12,11,18,1,90,90,86,82,82
159,339,348,148,14,19,18,1,165,165,157,72,70
159,376,145,59,4,13,11,1,86,82,75,68,68
159,413,160,65,4,15,18,1,93,90,88,86,79
159,467,205,66,4,26,19,1,93,93,93,86,90
159,492,188,64,2,26,8,1,93,90,90,82,81
159,511,180,69,4,24,8,1,251,250,86,158,84
159,532,225,81,6,27,17,1,97,93,89,93,89
159,557,173,68,3,30,14,1,90,90,79,75,81
159,578,165,69,6,26,18,1,169,161,164,81,79
159,633,126,38,3,28,14,1,90,90,79,79,77
159,664,140,53,1,24,19,1,97,97,82,88,86
159,681,91,34,1,16,18,1,93,93,79,75,79
159,699,99,42,1,20,19,1,97,97,90,86,86
159,750,176,66,3,19,14,1,97,93,93,79,86
159,880,168,71,8,15,15,1,97,90,86,82,86
159,928,130,46,7,18,17,1,97,93,86,86,86
159,950,139,38,5,18,17,1,97,90,82,88,82
159,980,183,68,3,25,19,1,246,245,90,229,222
159,1045,95,30,3,7,4,1,100,97,97,86,93
159,1123,114,33,5,18,5,1,100,97,93,93,90
159,1292,100,33,6,16,6,1,104,104,93,90,90
159,1389,128,38,3,17,11,1,104,97,97,86,82
159,1465,110,53,2,12,9,1,100,100,90,90,86
159,1572,123,49,2,17,8,1,100,97,91,82,84
159,1621,96,45,5,22,1,1,186,179,93,88,75
159,1664,118,43,7,13,10,1,25,25,25,21,21
159,1699,112,40,4,16,10,1,50,39,37,39,36
159,1774,86,47,2,16,8,1,108,104,99,93,93
159,1802,116,40,6,9,5,1,106,104,99,97,90
159,1839,117,36,7,11,3,1,100,104,97,90,79
159,1906,118,52,5,17,7,1,254,254,97,229,93
159,1960,136,49,3,24,23,1,104,100,86,93,90
159,2011,155,52,2,21,25,1,97,95,86,90,86
159,2089,135,51,2,24,27,1,104,100,99,90,86
159,2156,138,56,2,28,31,1,108,104,99,90,90
159,2249,103,48,6,21,28,1,100,100,93,82,86
159,2322,103,44,3,24,20,1,108,104,100,97,90
159,2394,92,38,1,22,27,1,104,97,93,93,86
159,2425,89,33,2,24,22,1,108,108,100,93,90
159,2472,112,35,4,22,25,1,104,104,93,86,86
159,2514,94,52,5,19,32,1,108,104,97,93,86
159,2603,71,41,3,15,37,1,104,100,93,90,90
159,2674,99,51,3,20,32,1,104,100,93,90,86
159,2714,78,28,3,17,30,1,108,104,93,90,82
159,2827,90,36,3,21,32,1,106,104,97,93,79
159,2866,67,37,2,26,21,1,108,100,99,95,90
159,2930,109,44,2,22,37,1,104,104,93,93,86
159,3019,88,33,1,18,22,1,32,32,28,28,32
159,3083,106,40,5,14,29,1,79,79,64,64,61
159,3126,119,45,1,27,28,1,181,255,93,182,82
159,3185,116,64,1,19,19,1,100,97,3,82,79
159,3227,111,58,2,19,30,1,104,100,93,90,86
159,3252,94,37,1,20,39,1,104,100,97,90,86
159,3286,103,69,1,17,29,1,97,97,90,90,86
159,3366,146,92,1,26,36,1,100,97,100,93,90
159,3398,137,49,4,25,40,1,100,100,90,90,86
159,3460,143,63,1,15,40,1,97,93,90,86,82
159,3535,157,66,2,16,30,1,93,88,88,86,81
159,3561,167,72,2,14,35,1,90,88,77,79,82
159,3590,145,66,2,18,40,1,90,86,81,79,79
159,3640,119,57,0,16,51,1,97,90,0,82,86
159,3676,129,57,1,20,47,1,97,90,75,82,82
159,3686,12,1,0,3,20,1,90,100,0,79,81
160,5,65,24,1,1,0,1,86,82,68,79,0
160,17,94,32,0,4,0,1,86,82,0,81,0
160,29,120,32,5,3,1,1,90,86,90,90,86
160,61,129,43,7,3,8,1,93,90,86,86,72
160,99,144,42,7,8,7,1,259,265,243,129,140
160,147,136,28,8,10,10,1,93,90,82,77,86
160,153,96,24,1,9,19,1,86,82,90,79,82
160,182,88,37,0,18,8,1,79,79,0,73,81
160,248,183,62,1,13,11,1,90,90,75,82,82
160,264,197,51,6,15,10,1,93,93,88,86,82
160,293,161,46,6,7,6,1,93,91,90,90,82
160,339,388,150,9,15,21,1,165,161,165,72,68
160,376,144,49,4,13,10,1,82,79,79,61,50
160,413,146,44,7,11,10,1,97,95,90,86,86
160,467,185,82,2,22,14,1,93,95,91,90,82
160,492,187,83,3,18,28,1,97,90,93,82,86
160,511,164,77,4,25,19,1,254,249,90,236,172
160,532,200,86,3,42,25,1,97,89,90,85,82
160,557,131,68,3,29,12,1,90,86,82,79,82
160,578,155,59,5,28,15,1,158,146,161,107,79
160,633,117,48,2,28,17,1,90,82,91,75,79
160,664,146,60,1,26,22,1,97,90,82,82,88
160,681,98,44,2,17,16,1,93,90,82,82,81
160,699,107,37,0,21,15,1,93,93,0,86,82
160,750,145,57,9,20,7,1,97,93,90,90,79
160,880,139,61,10,28,16,1,97,90,82,86,81
160,928,119,33,3,25,14,1,97,97,93,86,86
160,950,128,45,3,17,14,1,93,90,90,82,79
160,980,206,62,10,24,17,1,246,247,170,235,222
160,1045,110,32,5,12,8,1,100,97,93,90,88
160,1123,88,30,4,8,5,1,100,97,93,93,82
160,1292,108,42,3,23,5,1,100,93,93,90,90
160,1389,87,36,6,16,6,1,104,97,93,86,82
160,1465,130,42,3,14,10,1,104,99,97,90,86
160,1572,124,46,6,15,1,1,102,100,93,90,86
160,1621,98,45,5,15,6,1,190,193,86,86,172
160,1664,99,42,5,13,9,1,28,25,25,25,25
160,1699,112,37,5,7,7,1,50,50,36,39,43
160,1774,102,43,0,21,11,1,104,100,0,93,93
160,1802,120,35,1,22,6,1,104,104,100,93,88
160,1839,121,52,4,13,4,1,100,100,95,97,82
160,1906,138,58,5,12,5,1,270,191,100,90,155
160,1960,138,48,6,23,25,1,104,104,95,90,90
160,2011,157,49,4,21,16,1,100,97,93,93,90
160,2089,154,52,2,21,28,1,104,97,95,93,90
160,2156,109,39,1,30,33,1,108,104,100,90,86
160,2249,116,57,1,17,29,1,104,100,97,86,90
160,2322,118,62,2,25,26,1,104,104,95,90,90
160,2394,95,46,5,19,30,1,108,104,100,93,90
160,2425,84,35,2,20,22,1,108,104,97,95,90
160,2472,102,36,2,25,24,1,104,104,90,90,86
160,2514,87,29,5,18,27,1,108,108,97,91,90
160,2603,91,47,6,15,32,1,104,100,97,97,86
160,2674,94,52,7,24,43,1,104,100,90,90,82
160,2714,76,36,4,16,28,1,108,104,91,75,75
160,2827,95,35,4,11,22,1,108,104,99,93,84
160,2866,82,34,1,17,33,1,108,108,97,93,86
160,2930,88,44,1,24,21,1,104,100,104,95,86
160,3019,113,34,6,14,24,1,28,28,28,28,28
160,3083,107,41,3,16,20,1,79,79,64,61,61
160,3126,103,44,4,14,33,1,193,176,91,150,155
160,3185,141,55,2,21,37,1,97,93,91,82,82
160,3227,123,66,2,30,37,1,100,97,90,88,82
160,3252,96,46,1,23,25,1,104,100,100,90,86
160,3286,105,48,2,14,42,1,97,97,86,86,82
160,3366,166,72,2,21,38,1,100,97,93,93,90
160,3398,152,95,2,21,34,1,93,93,88,90,86
160,3460,128,62,3,26,48,1,93,90,90,86,82
160,3535,127,62,1,17,37,1,97,93,75,86,86
160,3561,155,70,1,14,30,1,93,90,82,84,82
160,3590,144,74,2,17,39,1,93,172,86,82,79
160,3640,141,64,4,31,72,1,93,90,79,82,82
160,3676,132,71,2,25,70,1,90,90,77,79,81
160,3686,9,3,0,3,19,1,86,82,0,79,79
161,5,67,23,3,1,0,1,86,82,79,86,0
161,17,68,29,5,1,4,1,90,86,86,75,79
161,29,89,41,1,4,5,1,90,86,82,84,79
161,61,160,51,4,6,5,1,90,90,84,77,79
161,99,143,67,7,10,10,1,255,254,235,219,141
161,147,136,50,5,16,15,1,86,86,86,77,86
161,153,110,33,2,11,7,1,79,75,70,72,79
161,182,99,38,1,10,19,1,79,79,75,77,75
161,248,196,71,2,14,14,1,90,90,86,88,86
161,264,182,69,5,15,16,1,93,90,90,86,84
161,293,170,53,8,9,5,1,90,90,86,86,75
161,339,381,126,9,21,9,1,169,161,157,72,72
161,376,145,61,4,12,13,1,86,82,68,68,57
161,413,146,52,2,12,11,1,93,90,88,82,82
161,467,188,51,2,23,14,1,97,93,84,86,88
161,492,152,52,1,20,14,1,93,90,93,88,88
161,511,184,82,2,22,12,1,251,215,82,82,79
161,532,245,99,1,37,23,1,93,91,75,85,82
161,557,146,70,1,23,23,1,90,82,79,82,79
161,578,122,72,1,24,11,1,154,146,79,77,75
161,633,117,53,4,16,7,1,93,86,86,79,79
161,664,134,64,5,27,15,1,97,90,93,86,90
161,681,85,30,2,27,18,1,93,90,86,79,86
161,699,114,40,1,17,23,1,97,93,93,86,86
161,750,171,60,4,14,17,1,97,97,91,86,86
161,880,153,63,7,21,13,1,93,93,86,86,86
161,928,106,50,6,27,8,1,97,95,90,90,90
161,950,103,45,9,30,16,1,97,93,86,86,82
161,980,161,65,6,24,13,1,250,243,165,226,235
161,1045,119,36,7,12,6,1,100,100,93,91,93
161,1123,106,34,3,12,5,1,100,97,100,84,93
161,1292,75,26,5,10,5,1,104,100,97,90,86
161,1389,124,51,6,26,4,1,100,93,95,86,86
161,1465,98,40,2,18,8,1,104,100,93,90,86
161,1572,142,55,2,20,9,1,100,97,97,91,90
161,1621,131,53,8,17,5,1,193,278,91,174,165
161,1664,110,48,6,16,8,1,28,28,25,25,25
161,1699,114,34,4,12,11,1,50,46,37,39,36
161,1774,73,48,2,22,16,1,108,100,50,93,90
161,1802,89,39,2,19,10,1,108,100,95,90,91
161,1839,116,40,2,18,4,1,104,100,99,90,86
161,1906,136,57,3,19,7,1,255,178,93,244,159
161,1960,133,64,3,21,26,1,104,100,97,93,90
